timestep_time,edge_id,lane_id,vehicle_id,vehicle_pos,vehicle_speed
69.30,2,2_0,flow_1.13,181.14,16.36
69.30,2,2_0,flow_1.12,222.87,12.29
69.30,2,2_0,flow_1.11,243.74,12.11
69.30,2,2_0,flow_1.10,303.94,12.27
69.30,2,2_0,flow_1.9,407.19,13.79
69.30,2,2_0,flow_1.8,443.14,11.71
69.30,2,2_0,flow_1.7,463.15,11.88
69.30,2,2_0,flow_1.6,560.96,10.81
69.30,2,2_0,flow_1.5,648.38,12.05
69.30,2,2_0,flow_1.4,671.14,12.86
69.30,2,2_0,flow_1.3,698.24,13.32
69.30,2,2_0,flow_1.2,756.15,14.33
69.30,3,3_0,,,
69.30,3,3_1,flow_0.3,11.67,13.89
69.30,3,3_1,flow_0.2,42.23,13.89
69.30,3,3_1,flow_1.1,69.40,13.89
69.30,3,3_1,flow_0.1,103.35,13.89
69.30,3,3_1,flow_1.0,130.50,13.89
69.30,4,4_0,flow_0.0,28.12,13.89
69.40,1,1_0,flow_0.19,19.19,14.07
69.40,1,1_0,flow_0.18,79.64,16.26
69.40,1,1_0,flow_0.17,131.66,14.04
69.40,1,1_0,flow_0.16,156.91,12.88
69.40,1,1_0,flow_0.15,207.19,13.09
69.40,1,1_0,flow_0.14,242.69,11.73
69.40,1,1_0,flow_0.13,262.84,11.42
69.40,1,1_0,flow_0.12,358.24,13.50
69.40,1,1_0,flow_0.11,415.44,12.30
69.40,1,1_0,flow_0.10,436.18,12.21
69.40,1,1_0,flow_0.9,483.86,12.33
69.40,1,1_0,flow_0.8,519.88,11.77
69.40,1,1_0,flow_0.7,571.05,11.59
69.40,1,1_0,flow_0.6,593.83,11.94
69.40,1,1_0,flow_0.5,616.95,12.49
69.40,1,1_0,flow_0.4,727.84,13.81
69.40,2,2_0,flow_1.15,31.23,13.76
69.40,2,2_0,flow_1.14,94.03,13.90
69.40,2,2_0,flow_1.13,182.77,16.29
69.40,2,2_0,flow_1.12,224.11,12.45
69.40,2,2_0,flow_1.11,244.94,11.99
69.40,2,2_0,flow_1.10,305.17,12.33
69.40,2,2_0,flow_1.9,408.57,13.74
69.40,2,2_0,flow_1.8,444.31,11.70
69.40,2,2_0,flow_1.7,464.33,11.88
69.40,2,2_0,flow_1.6,562.04,10.80
69.40,2,2_0,flow_1.5,649.59,12.05
69.40,2,2_0,flow_1.4,672.43,12.87
69.40,2,2_0,flow_1.3,699.57,13.33
69.40,2,2_0,flow_1.2,757.58,14.32
69.40,3,3_0,,,
69.40,3,3_1,flow_0.3,13.06,13.89
69.40,3,3_1,flow_0.2,43.62,13.89
69.40,3,3_1,flow_1.1,70.79,13.89
69.40,3,3_1,flow_0.1,104.74,13.89
69.40,3,3_1,flow_1.0,131.89,13.89
69.40,4,4_0,flow_0.0,29.51,13.89
69.50,1,1_0,flow_0.19,20.60,14.12
69.50,1,1_0,flow_0.18,81.26,16.16
69.50,1,1_0,flow_0.17,133.07,14.10
69.50,1,1_0,flow_0.16,158.21,12.91
69.50,1,1_0,flow_0.15,208.50,13.08
69.50,1,1_0,flow_0.14,243.86,11.65
69.50,1,1_0,flow_0.13,263.99,11.41
69.50,1,1_0,flow_0.12,359.59,13.49
69.50,1,1_0,flow_0.11,416.67,12.27
69.50,1,1_0,flow_0.10,437.40,12.19
69.50,1,1_0,flow_0.9,485.09,12.33
69.50,1,1_0,flow_0.8,521.05,11.77
69.50,1,1_0,flow_0.7,572.21,11.59
69.50,1,1_0,flow_0.6,595.03,11.95
69.50,1,1_0,flow_0.5,618.20,12.50
69.50,1,1_0,flow_0.4,729.23,13.82
69.50,2,2_0,flow_1.15,32.60,13.74
69.50,2,2_0,flow_1.14,95.42,13.89
69.50,2,2_0,flow_1.13,184.40,16.30
69.50,2,2_0,flow_1.12,225.34,12.25
69.50,2,2_0,flow_1.11,246.15,12.12
69.50,2,2_0,flow_1.10,306.41,12.34
69.50,2,2_0,flow_1.9,409.94,13.69
69.50,2,2_0,flow_1.8,445.48,11.69
69.50,2,2_0,flow_1.7,465.52,11.88
69.50,2,2_0,flow_1.6,563.12,10.79
69.50,2,2_0,flow_1.5,650.79,12.05
69.50,2,2_0,flow_1.4,673.71,12.88
69.50,2,2_0,flow_1.3,700.90,13.33
69.50,2,2_0,flow_1.2,759.01,14.31
69.50,3,3_0,,,
69.50,3,3_1,flow_0.3,14.45,13.89
69.50,3,3_1,flow_0.2,45.01,13.89
69.50,3,3_1,flow_1.1,72.18,13.89
69.50,3,3_1,flow_0.1,106.13,13.89
69.50,3,3_1,flow_1.0,133.28,13.89
69.50,4,4_0,flow_0.0,30.90,13.89
69.60,1,1_0,flow_0.19,22.00,14.03
69.60,1,1_0,flow_0.18,82.88,16.24
69.60,1,1_0,flow_0.17,134.48,14.05
69.60,1,1_0,flow_0.16,159.49,12.85
69.60,1,1_0,flow_0.15,209.80,13.06
69.60,1,1_0,flow_0.14,245.02,11.68
69.60,1,1_0,flow_0.13,265.13,11.40
69.60,1,1_0,flow_0.12,360.93,13.43
69.60,1,1_0,flow_0.11,417.89,12.24
69.60,1,1_0,flow_0.10,438.62,12.17
69.60,1,1_0,flow_0.9,486.33,12.33
69.60,1,1_0,flow_0.8,522.23,11.77
69.60,1,1_0,flow_0.7,573.37,11.59
69.60,1,1_0,flow_0.6,596.22,11.96
69.60,1,1_0,flow_0.5,619.45,12.51
69.60,1,1_0,flow_0.4,730.61,13.82
69.60,2,2_0,flow_1.15,33.97,13.74
69.60,2,2_0,flow_1.14,96.80,13.85
69.60,2,2_0,flow_1.13,186.03,16.28
69.60,2,2_0,flow_1.12,226.57,12.32
69.60,2,2_0,flow_1.11,247.36,12.12
69.60,2,2_0,flow_1.10,307.64,12.35
69.60,2,2_0,flow_1.9,411.30,13.64
69.60,2,2_0,flow_1.8,446.65,11.68
69.60,2,2_0,flow_1.7,466.71,11.88
69.60,2,2_0,flow_1.6,564.19,10.78
69.60,2,2_0,flow_1.5,652.00,12.05
69.60,2,2_0,flow_1.4,675.00,12.89
69.60,2,2_0,flow_1.3,702.24,13.34
69.60,2,2_0,flow_1.2,760.44,14.30
69.60,3,3_0,,,
69.60,3,3_1,flow_0.3,15.84,13.89
69.60,3,3_1,flow_0.2,46.40,13.89
69.60,3,3_1,flow_1.1,73.57,13.89
69.60,3,3_1,flow_0.1,107.52,13.89
69.60,3,3_1,flow_1.0,134.67,13.89
69.60,4,4_0,flow_0.0,32.29,13.89
69.70,1,1_0,flow_0.19,23.42,14.16
69.70,1,1_0,flow_0.18,84.50,16.16
69.70,1,1_0,flow_0.17,135.88,14.01
69.70,1,1_0,flow_0.16,160.78,12.93
69.70,1,1_0,flow_0.15,211.12,13.17
69.70,1,1_0,flow_0.14,246.20,11.72
69.70,1,1_0,flow_0.13,266.26,11.38
69.70,1,1_0,flow_0.12,362.27,13.41
69.70,1,1_0,flow_0.11,419.11,12.21
69.70,1,1_0,flow_0.10,439.83,12.15
69.70,1,1_0,flow_0.9,487.56,12.33
69.70,1,1_0,flow_0.8,523.41,11.77
69.70,1,1_0,flow_0.7,574.53,11.59
69.70,1,1_0,flow_0.6,597.42,11.97
69.70,1,1_0,flow_0.5,620.70,12.52
69.70,1,1_0,flow_0.4,731.99,13.82
69.70,2,2_0,flow_1.15,35.36,13.81
69.70,2,2_0,flow_1.14,98.19,13.85
69.70,2,2_0,flow_1.13,187.66,16.32
69.70,2,2_0,flow_1.12,227.80,12.33
69.70,2,2_0,flow_1.11,248.56,11.99
69.70,2,2_0,flow_1.10,308.86,12.23
69.70,2,2_0,flow_1.9,412.66,13.59
69.70,2,2_0,flow_1.8,447.81,11.67
69.70,2,2_0,flow_1.7,467.90,11.88
69.70,2,2_0,flow_1.6,565.27,10.77
69.70,2,2_0,flow_1.5,653.21,12.06
69.70,2,2_0,flow_1.4,676.29,12.90
69.70,2,2_0,flow_1.3,703.57,13.34
69.70,2,2_0,flow_1.2,761.87,14.29
69.70,3,3_0,,,
69.70,3,3_1,flow_0.3,17.23,13.89
69.70,3,3_1,flow_0.2,47.79,13.89
69.70,3,3_1,flow_1.1,74.96,13.89
69.70,3,3_1,flow_0.1,108.91,13.89
69.70,3,3_1,flow_1.0,136.06,13.89
69.70,4,4_0,flow_0.0,33.68,13.89
69.80,1,1_0,flow_0.19,24.83,14.09
69.80,1,1_0,flow_0.18,86.12,16.25
69.80,1,1_0,flow_0.17,137.28,14.02
69.80,1,1_0,flow_0.16,162.07,12.91
69.80,1,1_0,flow_0.15,212.43,13.11
69.80,1,1_0,flow_0.14,247.37,11.70
69.80,1,1_0,flow_0.13,267.40,11.40
69.80,1,1_0,flow_0.12,363.62,13.50
69.80,1,1_0,flow_0.11,420.33,12.19
69.80,1,1_0,flow_0.10,441.04,12.13
69.80,1,1_0,flow_0.9,488.79,12.33
69.80,1,1_0,flow_0.8,524.58,11.77
69.80,1,1_0,flow_0.7,575.69,11.59
69.80,1,1_0,flow_0.6,598.62,11.98
69.80,1,1_0,flow_0.5,621.95,12.52
69.80,1,1_0,flow_0.4,733.37,13.83
69.80,2,2_0,flow_1.15,36.74,13.81
69.80,2,2_0,flow_1.14,99.57,13.84
69.80,2,2_0,flow_1.13,189.30,16.36
69.80,2,2_0,flow_1.12,229.02,12.23
69.80,2,2_0,flow_1.11,249.77,12.06
69.80,2,2_0,flow_1.10,310.10,12.31
69.80,2,2_0,flow_1.9,414.01,13.54
69.80,2,2_0,flow_1.8,448.98,11.66
69.80,2,2_0,flow_1.7,469.09,11.88
69.80,2,2_0,flow_1.6,566.35,10.76
69.80,2,2_0,flow_1.5,654.41,12.07
69.80,2,2_0,flow_1.4,677.58,12.90
69.80,2,2_0,flow_1.3,704.91,13.35
69.80,2,2_0,flow_1.2,763.30,14.28
69.80,3,3_0,,,
69.80,3,3_1,flow_0.3,18.62,13.89
69.80,3,3_1,flow_0.2,49.18,13.89
69.80,3,3_1,flow_1.1,76.35,13.89
69.80,3,3_1,flow_0.1,110.30,13.89
69.80,3,3_1,flow_1.0,137.45,13.89
69.80,4,4_0,flow_0.0,35.07,13.89
69.90,1,1_0,flow_0.19,26.24,14.12
69.90,1,1_0,flow_0.18,87.74,16.20
69.90,1,1_0,flow_0.17,138.68,14.02
69.90,1,1_0,flow_0.16,163.36,12.84
69.90,1,1_0,flow_0.15,213.74,13.07
69.90,1,1_0,flow_0.14,248.54,11.71
69.90,1,1_0,flow_0.13,268.55,11.43
69.90,1,1_0,flow_0.12,364.98,13.51
69.90,1,1_0,flow_0.11,421.55,12.17
69.90,1,1_0,flow_0.10,442.26,12.11
69.90,1,1_0,flow_0.9,490.03,12.33
69.90,1,1_0,flow_0.8,525.76,11.77
69.90,1,1_0,flow_0.7,576.85,11.59
69.90,1,1_0,flow_0.6,599.82,11.99
69.90,1,1_0,flow_0.5,623.21,12.53
69.90,1,1_0,flow_0.4,734.76,13.83
69.90,2,2_0,flow_1.15,38.11,13.73
69.90,2,2_0,flow_1.14,100.96,13.93
69.90,2,2_0,flow_1.13,190.93,16.31
69.90,2,2_0,flow_1.12,230.25,12.30
69.90,2,2_0,flow_1.11,250.98,12.07
69.90,2,2_0,flow_1.10,311.33,12.32
69.90,2,2_0,flow_1.9,415.36,13.49
69.90,2,2_0,flow_1.8,450.15,11.65
69.90,2,2_0,flow_1.7,470.27,11.88
69.90,2,2_0,flow_1.6,567.42,10.75
69.90,2,2_0,flow_1.5,655.62,12.08
69.90,2,2_0,flow_1.4,678.87,12.91
69.90,2,2_0,flow_1.3,706.24,13.36
69.90,2,2_0,flow_1.2,764.73,14.27
69.90,3,3_0,,,
69.90,3,3_1,flow_0.3,20.01,13.89
69.90,3,3_1,flow_0.2,50.57,13.89
69.90,3,3_1,flow_1.1,77.73,13.89
69.90,3,3_1,flow_0.1,111.69,13.89
69.90,3,3_1,flow_1.0,138.83,13.89
69.90,4,4_0,flow_0.0,36.46,13.89
70.00,1,1_0,flow_0.19,27.65,14.13
70.00,1,1_0,flow_0.18,89.37,16.25
70.00,1,1_0,flow_0.17,140.08,13.92
70.00,1,1_0,flow_0.16,164.65,12.92
70.00,1,1_0,flow_0.15,215.05,13.16
70.00,1,1_0,flow_0.14,249.70,11.63
70.00,1,1_0,flow_0.13,269.68,11.35
70.00,1,1_0,flow_0.12,366.32,13.47
70.00,1,1_0,flow_0.11,422.76,12.15
70.00,1,1_0,flow_0.10,443.46,12.09
70.00,1,1_0,flow_0.9,491.26,12.33
70.00,1,1_0,flow_0.8,526.94,11.77
70.00,1,1_0,flow_0.7,578.01,11.59
70.00,1,1_0,flow_0.6,601.02,11.99
70.00,1,1_0,flow_0.5,624.46,12.54
70.00,1,1_0,flow_0.4,736.14,13.83
70.00,2,2_0,flow_1.15,39.49,13.81
70.00,2,2_0,flow_1.14,102.35,13.85
70.00,2,2_0,flow_1.13,192.56,16.28
70.00,2,2_0,flow_1.12,231.49,12.32
70.00,2,2_0,flow_1.11,252.18,12.02
70.00,2,2_0,flow_1.10,312.56,12.30
70.00,2,2_0,flow_1.9,416.71,13.44
70.00,2,2_0,flow_1.8,451.31,11.64
70.00,2,2_0,flow_1.7,471.46,11.88
70.00,2,2_0,flow_1.6,568.50,10.74
70.00,2,2_0,flow_1.5,656.83,12.09
70.00,2,2_0,flow_1.4,680.17,12.92
70.00,2,2_0,flow_1.3,707.58,13.36
70.00,2,2_0,flow_1.2,766.15,14.26
70.00,3,3_0,,,
70.00,3,3_1,flow_0.3,21.39,13.89
70.00,3,3_1,flow_0.2,51.95,13.89
70.00,3,3_1,flow_1.1,79.12,13.89
70.00,3,3_1,flow_0.1,113.07,13.89
70.00,3,3_1,flow_1.0,140.22,13.89
70.00,4,4_0,flow_0.0,37.85,13.89
70.10,1,1_0,flow_0.19,29.06,14.11
70.10,1,1_0,flow_0.18,90.98,16.16
70.10,1,1_0,flow_0.17,141.47,13.91
70.10,1,1_0,flow_0.16,165.93,12.82
70.10,1,1_0,flow_0.15,216.36,13.05
70.10,1,1_0,flow_0.14,250.87,11.66
70.10,1,1_0,flow_0.13,270.82,11.40
70.10,1,1_0,flow_0.12,367.67,13.52
70.10,1,1_0,flow_0.11,423.98,12.13
70.10,1,1_0,flow_0.10,444.67,12.07
70.10,1,1_0,flow_0.9,492.49,12.33
70.10,1,1_0,flow_0.8,528.12,11.77
70.10,1,1_0,flow_0.7,579.17,11.59
70.10,1,1_0,flow_0.6,602.22,12.00
70.10,1,1_0,flow_0.5,625.72,12.55
70.10,1,1_0,flow_0.4,737.52,13.84
70.10,2,2_0,flow_1.15,40.87,13.81
70.10,2,2_0,flow_1.14,103.74,13.94
70.10,2,2_0,flow_1.13,194.19,16.35
70.10,2,2_0,flow_1.12,232.71,12.26
70.10,2,2_0,flow_1.11,253.39,12.11
70.10,2,2_0,flow_1.10,313.78,12.24
70.10,2,2_0,flow_1.9,418.05,13.39
70.10,2,2_0,flow_1.8,452.47,11.63
70.10,2,2_0,flow_1.7,472.65,11.88
70.10,2,2_0,flow_1.6,569.57,10.73
70.10,2,2_0,flow_1.5,658.04,12.10
70.10,2,2_0,flow_1.4,681.46,12.93
70.10,2,2_0,flow_1.3,708.92,13.37
70.10,2,2_0,flow_1.2,767.58,14.25
70.10,3,3_0,,,
70.10,3,3_1,flow_0.3,22.78,13.89
70.10,3,3_1,flow_0.2,53.34,13.89
70.10,3,3_1,flow_1.1,80.51,13.89
70.10,3,3_1,flow_0.1,114.46,13.89
70.10,3,3_1,flow_1.0,141.61,13.89
70.10,4,4_0,flow_0.0,39.24,13.89
70.20,1,1_0,flow_0.19,30.47,14.13
70.20,1,1_0,flow_0.18,92.61,16.26
70.20,1,1_0,flow_0.17,142.85,13.87
70.20,1,1_0,flow_0.16,167.22,12.87
70.20,1,1_0,flow_0.15,217.67,13.07
70.20,1,1_0,flow_0.14,252.03,11.68
70.20,1,1_0,flow_0.13,271.97,11.45
70.20,1,1_0,flow_0.12,369.03,13.51
70.20,1,1_0,flow_0.11,425.19,12.11
70.20,1,1_0,flow_0.10,445.88,12.05
70.20,1,1_0,flow_0.9,493.73,12.33
70.20,1,1_0,flow_0.8,529.29,11.77
70.20,1,1_0,flow_0.7,580.33,11.59
70.20,1,1_0,flow_0.6,603.42,12.01
70.20,1,1_0,flow_0.5,626.97,12.55
70.20,1,1_0,flow_0.4,738.91,13.84
70.20,2,2_0,flow_1.15,42.25,13.74
70.20,2,2_0,flow_1.14,105.14,13.95
70.20,2,2_0,flow_1.13,195.82,16.25
70.20,2,2_0,flow_1.12,233.94,12.30
70.20,2,2_0,flow_1.11,254.60,12.11
70.20,2,2_0,flow_1.10,315.01,12.25
70.20,2,2_0,flow_1.9,419.38,13.34
70.20,2,2_0,flow_1.8,453.63,11.62
70.20,2,2_0,flow_1.7,473.84,11.88
70.20,2,2_0,flow_1.6,570.64,10.72
70.20,2,2_0,flow_1.5,659.25,12.11
70.20,2,2_0,flow_1.4,682.75,12.93
70.20,2,2_0,flow_1.3,710.25,13.38
70.20,2,2_0,flow_1.2,769.00,14.24
70.20,3,3_0,,,
70.20,3,3_1,flow_0.3,24.17,13.89
70.20,3,3_1,flow_0.2,54.73,13.89
70.20,3,3_1,flow_1.1,81.90,13.89
70.20,3,3_1,flow_0.1,115.85,13.89
70.20,3,3_1,flow_1.0,143.00,13.89
70.20,4,4_0,flow_0.0,40.62,13.89
70.30,1,1_0,flow_0.19,31.88,14.08
70.30,1,1_0,flow_0.18,94.23,16.15
70.30,1,1_0,flow_0.17,144.24,13.86
70.30,1,1_0,flow_0.16,168.51,12.89
70.30,1,1_0,flow_0.15,218.98,13.15
70.30,1,1_0,flow_0.14,253.21,11.71
70.30,1,1_0,flow_0.13,273.11,11.39
70.30,1,1_0,flow_0.12,370.37,13.43
70.30,1,1_0,flow_0.11,426.40,12.09
70.30,1,1_0,flow_0.10,447.08,12.03
70.30,1,1_0,flow_0.9,494.96,12.33
70.30,1,1_0,flow_0.8,530.47,11.77
70.30,1,1_0,flow_0.7,581.49,11.59
70.30,1,1_0,flow_0.6,604.62,12.02
70.30,1,1_0,flow_0.5,628.23,12.56
70.30,1,1_0,flow_0.4,740.29,13.84
70.30,2,2_0,flow_1.15,43.62,13.70
70.30,2,2_0,flow_1.14,106.53,13.90
70.30,2,2_0,flow_1.13,197.44,16.27
70.30,2,2_0,flow_1.12,235.17,12.31
70.30,2,2_0,flow_1.11,255.81,12.09
70.30,2,2_0,flow_1.10,316.23,12.23
70.30,2,2_0,flow_1.9,420.71,13.29
70.30,2,2_0,flow_1.8,454.80,11.61
70.30,2,2_0,flow_1.7,475.03,11.88
70.30,2,2_0,flow_1.6,571.71,10.71
70.30,2,2_0,flow_1.5,660.46,12.12
70.30,2,2_0,flow_1.4,684.05,12.94
70.30,2,2_0,flow_1.3,711.59,13.38
70.30,2,2_0,flow_1.2,770.42,14.23
70.30,3,3_0,,,
70.30,3,3_1,flow_0.3,25.56,13.89
70.30,3,3_1,flow_0.2,56.12,13.89
70.30,3,3_1,flow_1.1,83.29,13.89
70.30,3,3_1,flow_0.1,117.24,13.89
70.30,3,3_1,flow_1.0,144.39,13.89
70.30,4,4_0,flow_0.0,42.01,13.89
70.40,1,1_0,flow_0.19,33.30,14.14
70.40,1,1_0,flow_0.18,95.85,16.21
70.40,1,1_0,flow_0.17,145.62,13.82
70.40,1,1_0,flow_0.16,169.80,12.88
70.40,1,1_0,flow_0.15,220.29,13.12
70.40,1,1_0,flow_0.14,254.37,11.66
70.40,1,1_0,flow_0.13,274.24,11.36
70.40,1,1_0,flow_0.12,371.72,13.50
70.40,1,1_0,flow_0.11,427.60,12.07
70.40,1,1_0,flow_0.10,448.28,12.01
70.40,1,1_0,flow_0.9,496.19,12.33
70.40,1,1_0,flow_0.8,531.65,11.77
70.40,1,1_0,flow_0.7,582.64,11.59
70.40,1,1_0,flow_0.6,605.82,12.03
70.40,1,1_0,flow_0.5,629.48,12.57
70.40,1,1_0,flow_0.4,741.68,13.85
70.40,2,2_0,flow_1.15,44.99,13.75
70.40,2,2_0,flow_1.14,107.92,13.92
70.40,2,2_0,flow_1.13,199.08,16.34
70.40,2,2_0,flow_1.12,236.40,12.27
70.40,2,2_0,flow_1.11,257.01,12.00
70.40,2,2_0,flow_1.10,317.46,12.27
70.40,2,2_0,flow_1.9,422.03,13.24
70.40,2,2_0,flow_1.8,455.96,11.60
70.40,2,2_0,flow_1.7,476.21,11.88
70.40,2,2_0,flow_1.6,572.78,10.70
70.40,2,2_0,flow_1.5,661.68,12.13
70.40,2,2_0,flow_1.4,685.34,12.95
70.40,2,2_0,flow_1.3,712.93,13.39
70.40,2,2_0,flow_1.2,771.85,14.22
70.40,3,3_0,,,
70.40,3,3_1,flow_0.3,26.95,13.89
70.40,3,3_1,flow_0.2,57.51,13.89
70.40,3,3_1,flow_1.1,84.68,13.89
70.40,3,3_1,flow_0.1,118.63,13.89
70.40,3,3_1,flow_1.0,145.78,13.89
70.40,4,4_0,flow_0.0,43.40,13.89
70.50,1,1_0,flow_0.19,34.70,14.07
70.50,1,1_0,flow_0.18,97.47,16.27
70.50,1,1_0,flow_0.17,147.00,13.82
70.50,1,1_0,flow_0.16,171.09,12.93
70.50,1,1_0,flow_0.15,221.60,13.06
70.50,1,1_0,flow_0.14,255.53,11.58
70.50,1,1_0,flow_0.13,275.38,11.39
70.50,1,1_0,flow_0.12,373.07,13.54
70.50,1,1_0,flow_0.11,428.81,12.05
70.50,1,1_0,flow_0.10,449.48,11.99
70.50,1,1_0,flow_0.9,497.42,12.33
70.50,1,1_0,flow_0.8,532.82,11.77
70.50,1,1_0,flow_0.7,583.80,11.59
70.50,1,1_0,flow_0.6,607.03,12.04
70.50,1,1_0,flow_0.5,630.74,12.58
70.50,1,1_0,flow_0.4,743.06,13.85
70.50,2,2_0,flow_1.15,46.37,13.81
70.50,2,2_0,flow_1.14,109.30,13.84
70.50,2,2_0,flow_1.13,200.70,16.24
70.50,2,2_0,flow_1.12,237.62,12.21
70.50,2,2_0,flow_1.11,258.22,12.09
70.50,2,2_0,flow_1.10,318.68,12.24
70.50,2,2_0,flow_1.9,423.35,13.19
70.50,2,2_0,flow_1.8,457.11,11.59
70.50,2,2_0,flow_1.7,477.40,11.88
70.50,2,2_0,flow_1.6,573.85,10.69
70.50,2,2_0,flow_1.5,662.89,12.14
70.50,2,2_0,flow_1.4,686.64,12.96
70.50,2,2_0,flow_1.3,714.27,13.39
70.50,2,2_0,flow_1.2,773.24,13.89
70.50,3,3_0,,,
70.50,3,3_1,flow_0.3,28.34,13.89
70.50,3,3_1,flow_0.2,58.90,13.89
70.50,3,3_1,flow_1.1,86.07,13.89
70.50,3,3_1,flow_0.1,120.02,13.89
70.50,3,3_1,flow_1.0,147.17,13.89
70.50,4,4_0,flow_0.0,44.79,13.89
70.60,1,1_0,flow_0.19,36.12,14.12
70.60,1,1_0,flow_0.18,99.10,16.28
70.60,1,1_0,flow_0.17,148.39,13.84
70.60,1,1_0,flow_0.16,172.37,12.82
70.60,1,1_0,flow_0.15,222.91,13.15
70.60,1,1_0,flow_0.14,256.69,11.63
70.60,1,1_0,flow_0.13,276.52,11.43
70.60,1,1_0,flow_0.12,374.42,13.51
70.60,1,1_0,flow_0.11,430.01,12.03
70.60,1,1_0,flow_0.10,450.68,11.97
70.60,1,1_0,flow_0.9,498.66,12.33
70.60,1,1_0,flow_0.8,534.00,11.77
70.60,1,1_0,flow_0.7,584.96,11.59
70.60,1,1_0,flow_0.6,608.23,12.05
70.60,1,1_0,flow_0.5,632.00,12.58
70.60,1,1_0,flow_0.4,744.45,13.85
70.60,2,2_0,flow_1.15,47.75,13.81
70.60,2,2_0,flow_1.14,110.69,13.88
70.60,2,2_0,flow_1.13,202.33,16.30
70.60,2,2_0,flow_1.12,238.85,12.34
70.60,2,2_0,flow_1.11,259.42,12.00
70.60,2,2_0,flow_1.10,319.91,12.34
70.60,2,2_0,flow_1.9,424.67,13.14
70.60,2,2_0,flow_1.8,458.27,11.58
70.60,2,2_0,flow_1.7,478.59,11.88
70.60,2,2_0,flow_1.6,574.92,10.69
70.60,2,2_0,flow_1.5,664.10,12.15
70.60,2,2_0,flow_1.4,687.93,12.97
70.60,2,2_0,flow_1.3,715.61,13.40
70.60,2,2_0,flow_1.2,774.62,13.89
70.60,3,3_0,,,
70.60,3,3_1,flow_0.3,29.73,13.89
70.60,3,3_1,flow_0.2,60.29,13.89
70.60,3,3_1,flow_1.1,87.46,13.89
70.60,3,3_1,flow_0.1,121.41,13.89
70.60,3,3_1,flow_1.0,148.56,13.89
70.60,4,4_0,flow_0.0,46.18,13.89
70.70,:1_0,:1_0_0,,,
70.70,:1_0,:1_0_1,flow_1.0,1.36,13.89
70.70,1,1_0,flow_0.19,37.53,14.12
70.70,1,1_0,flow_0.18,100.72,16.16
70.70,1,1_0,flow_0.17,149.76,13.71
70.70,1,1_0,flow_0.16,173.66,12.86
70.70,1,1_0,flow_0.15,224.22,13.07
70.70,1,1_0,flow_0.14,257.85,11.62
70.70,1,1_0,flow_0.13,277.66,11.40
70.70,1,1_0,flow_0.12,375.78,13.53
70.70,1,1_0,flow_0.11,431.21,12.01
70.70,1,1_0,flow_0.10,451.87,11.95
70.70,1,1_0,flow_0.9,499.89,12.33
70.70,1,1_0,flow_0.8,535.18,11.77
70.70,1,1_0,flow_0.7,586.12,11.60
70.70,1,1_0,flow_0.6,609.44,12.05
70.70,1,1_0,flow_0.5,633.26,12.59
70.70,1,1_0,flow_0.4,745.83,13.85
70.70,2,2_0,flow_1.15,49.13,13.79
70.70,2,2_0,flow_1.14,112.08,13.88
70.70,2,2_0,flow_1.13,203.97,16.35
70.70,2,2_0,flow_1.12,240.08,12.24
70.70,2,2_0,flow_1.11,260.62,12.00
70.70,2,2_0,flow_1.10,321.14,12.29
70.70,2,2_0,flow_1.9,425.98,13.10
70.70,2,2_0,flow_1.8,459.43,11.58
70.70,2,2_0,flow_1.7,479.78,11.88
70.70,2,2_0,flow_1.6,575.99,10.69
70.70,2,2_0,flow_1.5,665.32,12.16
70.70,2,2_0,flow_1.4,689.23,12.97
70.70,2,2_0,flow_1.3,716.95,13.41
70.70,2,2_0,flow_1.2,776.01,13.89
70.70,3,3_0,,,
70.70,3,3_1,flow_0.3,31.12,13.89
70.70,3,3_1,flow_0.2,61.68,13.89
70.70,3,3_1,flow_1.1,88.85,13.89
70.70,3,3_1,flow_0.1,122.80,13.89
70.70,4,4_0,flow_0.0,47.57,13.89
70.80,:1_0,:1_0_0,,,
70.80,:1_0,:1_0_1,flow_1.0,2.75,13.89
70.80,1,1_0,flow_0.19,38.93,14.04
70.80,1,1_0,flow_0.18,102.33,16.15
70.80,1,1_0,flow_0.17,151.13,13.73
70.80,1,1_0,flow_0.16,174.95,12.91
70.80,1,1_0,flow_0.15,225.54,13.16
70.80,1,1_0,flow_0.14,259.02,11.61
70.80,1,1_0,flow_0.13,278.80,11.36
70.80,1,1_0,flow_0.12,377.13,13.49
70.80,1,1_0,flow_0.11,432.41,11.99
70.80,1,1_0,flow_0.10,453.06,11.93
70.80,1,1_0,flow_0.9,501.12,12.33
70.80,1,1_0,flow_0.8,536.35,11.77
70.80,1,1_0,flow_0.7,587.28,11.61
70.80,1,1_0,flow_0.6,610.64,12.06
70.80,1,1_0,flow_0.5,634.52,12.60
70.80,1,1_0,flow_0.4,747.22,13.86
70.80,2,2_0,flow_1.15,50.51,13.76
70.80,2,2_0,flow_1.14,113.47,13.87
70.80,2,2_0,flow_1.13,205.58,16.17
70.80,2,2_0,flow_1.12,241.30,12.18
70.80,2,2_0,flow_1.11,261.82,12.06
70.80,2,2_0,flow_1.10,322.37,12.30
70.80,2,2_0,flow_1.9,427.28,13.06
70.80,2,2_0,flow_1.8,460.59,11.58
70.80,2,2_0,flow_1.7,480.97,11.88
