timestep_time,edge_id,lane_id,vehicle_id,vehicle_pos,vehicle_speed
10.10,1,1_0,flow_0.1,90.30,13.94
10.10,1,1_0,flow_0.0,153.13,14.63
10.10,2,2_0,flow_1.2,6.25,11.54
10.10,2,2_0,flow_1.1,81.44,14.97
10.10,2,2_0,flow_1.0,136.04,12.91
10.20,1,1_0,flow_0.2,36.46,14.24
10.20,1,1_0,flow_0.1,91.69,13.93
10.20,1,1_0,flow_0.0,154.59,14.66
10.20,2,2_0,flow_1.2,7.40,11.45
10.20,2,2_0,flow_1.1,82.94,14.99
10.20,2,2_0,flow_1.0,137.34,12.98
10.30,1,1_0,flow_0.2,37.88,14.19
10.30,1,1_0,flow_0.1,93.09,13.94
10.30,1,1_0,flow_0.0,156.06,14.66
10.30,2,2_0,flow_1.2,8.55,11.52
10.30,2,2_0,flow_1.1,84.43,14.95
10.30,2,2_0,flow_1.0,138.64,12.94
10.40,1,1_0,flow_0.2,39.30,14.24
10.40,1,1_0,flow_0.1,94.49,14.02
10.40,1,1_0,flow_0.0,157.53,14.69
10.40,2,2_0,flow_1.2,9.69,11.43
10.40,2,2_0,flow_1.1,85.94,15.03
10.40,2,2_0,flow_1.0,139.94,12.99
10.50,1,1_0,flow_0.2,40.73,14.28
10.50,1,1_0,flow_0.1,95.89,13.96
10.50,1,1_0,flow_0.0,158.99,14.63
10.50,2,2_0,flow_1.2,10.84,11.50
10.50,2,2_0,flow_1.1,87.43,14.98
10.50,2,2_0,flow_1.0,141.23,12.91
10.60,1,1_0,flow_0.2,42.15,14.20
10.60,1,1_0,flow_0.1,97.28,13.95
10.60,1,1_0,flow_0.0,160.46,14.64
10.60,2,2_0,flow_1.2,12.00,11.51
10.60,2,2_0,flow_1.1,88.93,14.96
10.60,2,2_0,flow_1.0,142.53,12.99
10.70,1,1_0,flow_0.2,43.58,14.26
10.70,1,1_0,flow_0.1,98.68,13.98
10.70,1,1_0,flow_0.0,161.92,14.60
10.70,2,2_0,flow_1.2,13.15,11.52
10.70,2,2_0,flow_1.1,90.42,14.91
10.70,2,2_0,flow_1.0,143.82,12.96
10.80,1,1_0,flow_0.2,45.01,14.29
10.80,1,1_0,flow_0.1,100.08,13.99
10.80,1,1_0,flow_0.0,163.38,14.61
10.80,2,2_0,flow_1.2,14.30,11.48
10.80,2,2_0,flow_1.1,91.92,14.99
10.80,2,2_0,flow_1.0,145.12,12.97
10.90,1,1_0,flow_0.2,46.43,14.26
10.90,1,1_0,flow_0.1,101.48,14.01
10.90,1,1_0,flow_0.0,164.85,14.69
10.90,2,2_0,flow_1.2,15.44,11.43
10.90,2,2_0,flow_1.1,93.41,14.91
10.90,2,2_0,flow_1.0,146.41,12.92
11.00,1,1_0,flow_0.2,47.86,14.28
11.00,1,1_0,flow_0.1,102.88,14.02
11.00,1,1_0,flow_0.0,166.31,14.61
11.00,2,2_0,flow_1.2,16.59,11.54
11.00,2,2_0,flow_1.1,94.91,14.95
11.00,2,2_0,flow_1.0,147.71,12.98
11.10,1,1_0,flow_0.2,49.29,14.30
11.10,1,1_0,flow_0.1,104.28,13.95
11.10,1,1_0,flow_0.0,167.78,14.71
11.10,2,2_0,flow_1.2,17.74,11.48
11.10,2,2_0,flow_1.1,96.41,14.99
11.10,2,2_0,flow_1.0,149.01,13.01
11.20,1,1_0,flow_0.2,50.72,14.27
11.20,1,1_0,flow_0.1,105.68,14.01
11.20,1,1_0,flow_0.0,169.25,14.66
11.20,2,2_0,flow_1.2,18.89,11.46
11.20,2,2_0,flow_1.1,97.91,15.01
11.20,2,2_0,flow_1.0,150.31,12.96
11.30,1,1_0,flow_0.2,52.15,14.30
11.30,1,1_0,flow_0.1,107.07,13.96
11.30,1,1_0,flow_0.0,170.71,14.66
11.30,2,2_0,flow_1.2,20.04,11.51
11.30,2,2_0,flow_1.1,99.41,15.02
11.30,2,2_0,flow_1.0,151.61,13.01
11.40,1,1_0,flow_0.2,53.57,14.23
11.40,1,1_0,flow_0.1,108.48,14.03
11.40,1,1_0,flow_0.0,172.17,14.64
11.40,2,2_0,flow_1.2,21.18,11.47
11.40,2,2_0,flow_1.1,100.91,14.98
11.40,2,2_0,flow_1.0,152.91,13.00
11.50,1,1_0,flow_0.2,54.99,14.23
11.50,1,1_0,flow_0.1,109.87,13.96
11.50,1,1_0,flow_0.0,173.65,14.71
11.50,2,2_0,flow_1.2,22.33,11.47
11.50,2,2_0,flow_1.1,102.40,14.92
11.50,2,2_0,flow_1.0,154.21,13.02
11.60,1,1_0,flow_0.2,56.42,14.22
11.60,1,1_0,flow_0.1,111.26,13.93
11.60,1,1_0,flow_0.0,175.12,14.71
11.60,2,2_0,flow_1.2,23.48,11.51
11.60,2,2_0,flow_1.1,103.89,14.95
11.60,2,2_0,flow_1.0,155.51,12.97
11.70,1,1_0,flow_0.2,57.84,14.25
11.70,1,1_0,flow_0.1,112.66,13.97
11.70,1,1_0,flow_0.0,176.58,14.62
11.70,2,2_0,flow_1.2,24.63,11.43
11.70,2,2_0,flow_1.1,105.39,14.94
11.70,2,2_0,flow_1.0,156.80,12.96
11.80,1,1_0,flow_0.2,59.26,14.19
11.80,1,1_0,flow_0.1,114.06,13.97
11.80,1,1_0,flow_0.0,178.04,14.64
11.80,2,2_0,flow_1.2,25.77,11.44
11.80,2,2_0,flow_1.1,106.88,14.93
11.80,2,2_0,flow_1.0,158.10,13.00
11.90,1,1_0,flow_0.2,60.68,14.25
11.90,1,1_0,flow_0.1,115.46,14.02
11.90,1,1_0,flow_0.0,179.51,14.67
11.90,2,2_0,flow_1.2,26.92,11.51
11.90,2,2_0,flow_1.1,108.38,14.95
11.90,2,2_0,flow_1.0,159.40,12.93
12.00,1,1_0,flow_0.3,5.10,14.53
12.00,1,1_0,flow_0.2,62.10,14.20
12.00,1,1_0,flow_0.1,116.86,13.96
12.00,1,1_0,flow_0.0,180.98,14.70
12.00,2,2_0,flow_1.2,28.06,11.42
12.00,2,2_0,flow_1.1,109.88,15.03
12.00,2,2_0,flow_1.0,160.70,12.99
12.10,1,1_0,flow_0.3,6.54,14.44
12.10,1,1_0,flow_0.2,63.53,14.23
