1; 33.5; 100; 20.91; 43.8748; 56.5513; 56.5513; 58.6; 56.5513; 21.0808; 43.8748; 11.1111; 300; 0; 56.5513; 1; 56.6414; 0
1; 33.6; 100; 20.82; 45.9785; 56.4619; 56.4619; 58.6; 56.4619; 20.9923; 45.9785; 11.1111; 300; 0; 56.4619; 1; 56.5513; 0
1; 33.7; 100; 20.73; 48.0735; 56.3734; 56.3734; 58.6; 56.3734; 20.9069; 48.0735; 11.1111; 300; 0; 56.3734; 1; 56.4619; 0
1; 33.8; 100; 20.65; 50.1599; 56.2856; 56.2856; 58.6; 56.2856; 20.8208; 50.1599; 11.1111; 300; 0; 56.2856; 1; 56.3734; 0
1; 33.9; 100; 20.56; 52.2375; 56.1986; 56.1986; 58.6; 56.1986; 20.7323; 52.2375; 11.1111; 300; 0; 56.1986; 1; 56.2856; 0
1; 34; 100; 20.48; 54.3065; 56.1124; 56.1124; 58.6; 56.1124; 20.6469; 54.3065; 11.1111; 300; 0; 56.1124; 1; 56.1986; 0
1; 34.1; 100; 20.39; 56.3668; 56.027; 56.027; 58.6; 56.027; 20.5608; 56.3668; 11.1111; 300; 0; 56.027; 1; 56.1124; 0
1; 34.2; 100; 20.31; 58.4188; 55.9423; 55.9423; 58.6; 55.9423; 20.4773; 58.4188; 11.1111; 300; 0; 55.9423; 1; 56.027; 0
1; 34.3; 100; 20.22; 60.4622; 55.8584; 55.8584; 58.6; 55.8584; 20.3919; 60.4622; 11.1111; 300; 0; 55.8584; 1; 55.9423; 0
1; 34.4; 100; 20.14; 62.4972; 55.7753; 55.7753; 58.6; 55.7753; 20.3083; 62.4972; 11.1111; 300; 0; 55.7753; 1; 55.8584; 0
1; 34.5; 100; 20.05; 64.5237; 55.6929; 55.6929; 58.6; 55.6929; 20.2223; 64.5237; 11.1111; 300; 0; 55.6929; 1; 55.7753; 0
1; 34.6; 100; 19.97; 66.5417; 55.6112; 55.6112; 58.6; 55.6112; 20.1382; 66.5417; 11.1111; 300; 0; 55.6112; 1; 55.6929; 0
1; 34.7; 100; 19.88; 68.5513; 55.5304; 55.5304; 58.6; 55.5304; 20.052; 68.5513; 11.1111; 300; 0; 55.5304; 1; 55.6112; 0
1; 34.8; 100; 19.8; 70.5522; 55.4503; 55.4503; 58.6; 55.4503; 19.9679; 70.5522; 11.1111; 300; 0; 55.4503; 1; 55.5304; 0
1; 34.9; 100; 19.71; 72.5447; 55.371; 55.371; 58.6; 55.371; 19.8819; 72.5447; 11.1111; 300; 0; 55.371; 1; 55.4503; 0
1; 35; 100; 19.63; 74.5287; 55.2924; 55.2924; 58.6; 55.2924; 19.798; 74.5287; 11.1111; 300; 0; 55.2924; 1; 55.371; 0
1; 35.1; 100; 19.54; 76.5043; 55.2146; 55.2146; 58.6; 55.2146; 19.712; 76.5043; 11.1111; 300; 0; 55.2146; 1; 55.2924; 0
1; 35.2; 100; 19.46; 78.4713; 55.1376; 55.1376; 58.6; 55.1376; 19.628; 78.4713; 11.1111; 300; 0; 55.1376; 1; 55.2146; 0
1; 35.3; 100; 19.37; 80.4297; 55.0613; 55.0613; 58.6; 55.0613; 19.542; 80.4297; 11.1111; 300; 0; 55.0613; 1; 55.1376; 0
1; 35.4; 100; 19.29; 82.3798; 54.9858; 54.9858; 58.6; 54.9858; 19.458; 82.3798; 11.1111; 300; 0; 54.9858; 1; 55.0613; 0
1; 35.5; 100; 19.2; 84.3213; 54.9111; 54.9111; 58.6; 54.9111; 19.372; 84.3213; 11.1111; 300; 0; 54.9111; 1; 54.9858; 0
1; 35.6; 100; 19.12; 86.2543; 54.8371; 54.8371; 58.6; 54.8371; 19.288; 86.2543; 11.1111; 300; 0; 54.8371; 1; 54.9111; 0
1; 35.7; 100; 19.03; 88.1788; 54.7639; 54.7639; 58.6; 54.7639; 19.202; 88.1788; 11.1111; 300; 0; 54.7639; 1; 54.8371; 0
1; 35.8; 100; 18.95; 90.0948; 54.6915; 54.6915; 58.6; 54.6915; 19.118; 90.0948; 11.1111; 300; 0; 54.6915; 1; 54.7639; 0
1; 35.9; 100; 18.86; 92.0023; 54.6198; 54.6198; 58.6; 54.6198; 19.032; 92.0023; 11.1111; 300; 0; 54.6198; 1; 54.6915; 0
1; 36; 100; 18.78; 93.9012; 54.5489; 54.5489; 58.6; 54.5489; 18.948; 93.9012; 11.1111; 300; 0; 54.5489; 1; 54.6198; 0
1; 36.1; 100; 18.69; 95.7917; 54.4787; 54.4787; 58.6; 54.4787; 18.862; 95.7917; 11.1111; 300; 0; 54.4787; 1; 54.5489; 0
1; 36.2; 100; 18.61; 97.6738; 54.4094; 54.4094; 58.6; 54.4094; 18.778; 97.6738; 11.1111; 300; 0; 54.4094; 1; 54.4787; 0
1; 36.3; 100; 18.52; 99.5472; 54.3407; 54.3407; 58.6; 54.3407; 18.692; 99.5472; 11.1111; 300; 0; 54.3407; 1; 54.4094; 0
1; 36.4; 100; 18.44; 101.412; 54.2729; 54.2729; 58.6; 54.2729; 18.608; 101.412; 11.1111; 300; 0; 54.2729; 1; 54.3407; 0
1; 36.5; 100; 18.36; 103.269; 54.2058; 54.2058; 58.6; 54.2058; 18.522; 103.269; 11.1111; 300; 0; 54.2058; 1; 54.2729; 0
1; 36.6; 100; 18.27; 105.117; 54.1395; 54.1395; 58.6; 54.1395; 18.438; 105.117; 11.1111; 300; 0; 54.1395; 1; 54.2058; 0
1; 36.7; 100; 18.19; 106.957; 54.0739; 54.0739; 58.6; 54.0739; 18.357; 106.957; 11.1111; 300; 0; 54.0739; 1; 54.1395; 0
1; 36.8; 100; 18.11; 108.788; 54.0091; 54.0091; 58.6; 54.0091; 18.273; 108.788; 11.1111; 300; 0; 54.0091; 1; 54.0739; 0
1; 36.9; 100; 18.02; 110.611; 53.945; 53.945; 58.6; 53.945; 18.1895; 110.611; 11.1111; 300; 0; 53.945; 1; 54.0091; 0
1; 37; 100; 17.94; 112.426; 53.8817; 53.8817; 58.6; 53.8817; 18.108; 112.426; 11.1111; 300; 0; 53.8817; 1; 53.945; 0
1; 37.1; 100; 17.86; 114.233; 53.8191; 53.8191; 58.6; 53.8191; 18.0233; 114.233; 11.1111; 300; 0; 53.8191; 1; 53.8817; 0
1; 37.2; 100; 17.78; 116.031; 53.7572; 53.7572; 58.6; 53.7572; 17.9393; 116.031; 11.1111; 300; 0; 53.7572; 1; 53.8191; 0
1; 37.3; 100; 17.69; 117.821; 53.6962; 53.6962; 58.6; 53.6962; 17.8576; 117.821; 11.1111; 300; 0; 53.6962; 1; 53.7572; 0
1; 37.4; 100; 17.61; 119.602; 53.6358; 53.6358; 58.6; 53.6358; 17.778; 119.602; 11.1111; 300; 0; 53.6358; 1; 53.6962; 0
1; 37.5; 100; 17.53; 121.376; 53.5762; 53.5762; 58.6; 53.5762; 17.6942; 121.376; 11.1111; 300; 0; 53.5762; 1; 53.6358; 0
1; 37.6; 100; 17.45; 123.141; 53.5173; 53.5173; 58.6; 53.5173; 17.6102; 123.141; 11.1111; 300; 0; 53.5173; 1; 53.5762; 0
1; 37.7; 100; 17.37; 124.898; 53.4592; 53.4592; 58.6; 53.4592; 17.5281; 124.898; 11.1111; 300; 0; 53.4592; 1; 53.5173; 0
1; 37.8; 100; 17.29; 126.647; 53.4018; 53.4018; 58.6; 53.4018; 17.448; 126.647; 11.1111; 300; 0; 53.4018; 1; 53.4592; 0
1; 37.9; 100; 17.21; 128.388; 53.3451; 53.3451; 58.6; 53.3451; 17.369; 128.388; 11.1111; 300; 0; 53.3451; 1; 53.4018; 0
1; 38; 100; 17.13; 130.121; 53.2891; 53.2891; 58.6; 53.2891; 17.29; 130.121; 11.1111; 300; 0; 53.2891; 1; 53.3451; 0
1; 38.1; 100; 17.05; 131.846; 53.2339; 53.2339; 58.6; 53.2339; 17.2105; 131.846; 11.1111; 300; 0; 53.2339; 1; 53.2891; 0
1; 38.2; 100; 16.97; 133.563; 53.1794; 53.1794; 58.6; 53.1794; 17.1305; 133.563; 11.1111; 300; 0; 53.1794; 1; 53.2339; 0
1; 38.3; 100; 16.89; 135.272; 53.1255; 53.1255; 58.6; 53.1255; 17.0503; 135.272; 11.1111; 300; 0; 53.1255; 1; 53.1794; 0
1; 38.4; 100; 16.81; 136.973; 53.0725; 53.0725; 58.6; 53.0725; 16.97; 136.973; 11.1111; 300; 0; 53.0725; 1; 53.1255; 0
1; 38.5; 100; 16.73; 138.666; 53.0201; 53.0201; 58.6; 53.0201; 16.8899; 138.666; 11.1111; 300; 0; 53.0201; 1; 53.0725; 0
1; 38.6; 100; 16.65; 140.351; 52.9684; 52.9684; 58.6; 52.9684; 16.8099; 140.351; 11.1111; 300; 0; 52.9684; 1; 53.0201; 0
1; 38.7; 100; 16.57; 142.028; 52.9175; 52.9175; 58.6; 52.9175; 16.7299; 142.028; 11.1111; 300; 0; 52.9175; 1; 52.9684; 0
1; 38.8; 100; 16.49; 143.697; 52.8673; 52.8673; 58.6; 52.8673; 16.65; 143.697; 11.1111; 300; 0; 52.8673; 1; 52.9175; 0
1; 38.9; 100; 16.41; 145.358; 52.8178; 52.8178; 58.6; 52.8178; 16.57; 145.358; 11.1111; 300; 0; 52.8178; 1; 52.8673; 0
1; 39; 100; 16.33; 147.011; 52.769; 52.769; 58.6; 52.769; 16.49; 147.011; 11.1111; 300; 0; 52.769; 1; 52.8178; 0
1; 39.1; 100; 16.26; 148.656; 52.721; 52.721; 58.6; 52.721; 16.41; 148.656; 11.1111; 300; 0; 52.721; 1; 52.769; 0
1; 39.2; 100; 16.18; 150.293; 52.6737; 52.6737; 58.6; 52.6737; 16.33; 150.293; 11.1111; 300; 0; 52.6737; 1; 52.721; 0
1; 39.3; 100; 16.1; 151.922; 52.627; 52.627; 58.6; 52.627; 16.255; 151.922; 11.1111; 300; 0; 52.627; 1; 52.6737; 0
1; 39.4; 100; 16.03; 153.544; 52.5811; 52.5811; 58.6; 52.5811; 16.18; 153.544; 11.1111; 300; 0; 52.5811; 1; 52.627; 0
1; 39.5; 100; 15.95; 155.158; 52.5358; 52.5358; 58.6; 52.5358; 16.1025; 155.158; 11.1111; 300; 0; 52.5358; 1; 52.5811; 0
1; 39.6; 100; 15.88; 156.764; 52.4912; 52.4912; 58.6; 52.4912; 16.0275; 156.764; 11.1111; 300; 0; 52.4912; 1; 52.5358; 0
1; 39.7; 100; 15.8; 158.363; 52.4473; 52.4473; 58.6; 52.4473; 15.9513; 158.363; 11.1111; 300; 0; 52.4473; 1; 52.4912; 0
1; 39.8; 100; 15.73; 159.955; 52.4041; 52.4041; 58.6; 52.4041; 15.8775; 159.955; 11.1111; 300; 0; 52.4041; 1; 52.4473; 0
1; 39.9; 100; 15.65; 161.539; 52.3615; 52.3615; 58.6; 52.3615; 15.8019; 161.539; 11.1111; 300; 0; 52.3615; 1; 52.4041; 0
1; 40; 100; 15.58; 163.115; 52.3196; 52.3196; 58.6; 52.3196; 15.7281; 163.115; 11.1111; 300; 0; 52.3196; 1; 52.3615; 0
1; 40.1; 100; 15.5; 164.684; 52.2784; 52.2784; 58.6; 52.2784; 15.6522; 164.684; 11.1111; 300; 0; 52.2784; 1; 52.3196; 0
1; 40.2; 100; 15.43; 166.246; 52.2379; 52.2379; 58.6; 52.2379; 15.5781; 166.246; 11.1111; 300; 0; 52.2379; 1; 52.2784; 0
1; 40.3; 100; 15.36; 167.8; 52.198; 52.198; 58.6; 52.198; 15.502; 167.8; 11.1111; 300; 0; 52.198; 1; 52.2379; 0
1; 40.4; 100; 15.28; 169.346; 52.1588; 52.1588; 58.6; 52.1588; 15.428; 169.346; 11.1111; 300; 0; 52.1588; 1; 52.198; 0
1; 40.5; 100; 15.21; 170.885; 52.1203; 52.1203; 58.6; 52.1203; 15.357; 170.885; 11.1111; 300; 0; 52.1203; 1; 52.1588; 0
1; 40.6; 100; 15.14; 172.418; 52.0824; 52.0824; 58.6; 52.0824; 15.283; 172.418; 11.1111; 300; 0; 52.0824; 1; 52.1203; 0
1; 40.7; 100; 15.07; 173.942; 52.0452; 52.0452; 58.6; 52.0452; 15.2095; 173.942; 11.1111; 300; 0; 52.0452; 1; 52.0824; 0
1; 40.8; 100; 15; 175.46; 52.0086; 52.0086; 58.6; 52.0086; 15.138; 175.46; 11.1111; 300; 0; 52.0086; 1; 52.0452; 0
1; 40.9; 100; 14.93; 176.97; 51.9727; 51.9727; 58.6; 51.9727; 15.0683; 176.97; 11.1111; 300; 0; 51.9727; 1; 52.0086; 0
1; 41; 100; 14.86; 178.473; 51.9374; 51.9374; 58.6; 51.9374; 14.9993; 178.473; 11.1111; 300; 0; 51.9374; 1; 51.9727; 0
1; 41.1; 100; 14.79; 179.97; 51.9027; 51.9027; 58.6; 51.9027; 14.9301; 179.97; 11.1111; 300; 0; 51.9027; 1; 51.9374; 0
1; 41.2; 100; 14.72; 181.459; 51.8687; 51.8687; 58.6; 51.8687; 14.8605; 181.459; 11.1111; 300; 0; 51.8687; 1; 51.9027; 0
1; 41.3; 100; 14.65; 182.942; 51.8352; 51.8352; 58.6; 51.8352; 14.7904; 182.942; 11.1111; 300; 0; 51.8352; 1; 51.8687; 0
1; 41.4; 100; 14.58; 184.417; 51.8024; 51.8024; 58.6; 51.8024; 14.7202; 184.417; 11.1111; 300; 0; 51.8024; 1; 51.8352; 0
1; 41.5; 100; 14.51; 185.886; 51.7703; 51.7703; 58.6; 51.7703; 14.65; 185.886; 11.1111; 300; 0; 51.7703; 1; 51.8024; 0
1; 41.6; 100; 14.44; 187.347; 51.7387; 51.7387; 58.6; 51.7387; 14.5799; 187.347; 11.1111; 300; 0; 51.7387; 1; 51.7703; 0
1; 41.7; 100; 14.38; 188.802; 51.7078; 51.7078; 58.6; 51.7078; 14.5099; 188.802; 11.1111; 300; 0; 51.7078; 1; 51.7387; 0
1; 41.8; 100; 14.31; 190.249; 51.6776; 51.6776; 58.6; 51.6776; 14.44; 190.249; 11.1111; 300; 0; 51.6776; 1; 51.7078; 0
1; 41.9; 100; 14.24; 191.69; 51.6479; 51.6479; 58.6; 51.6479; 14.375; 191.69; 11.1111; 300; 0; 51.6479; 1; 51.6776; 0
1; 42; 100; 14.18; 193.124; 51.6188; 51.6188; 58.6; 51.6188; 14.31; 193.124; 11.1111; 300; 0; 51.6188; 1; 51.6479; 0
1; 42.1; 100; 14.11; 194.552; 51.5903; 51.5903; 58.6; 51.5903; 14.2425; 194.552; 11.1111; 300; 0; 51.5903; 1; 51.6188; 0
1; 42.2; 100; 14.05; 195.973; 51.5624; 51.5624; 58.6; 51.5624; 14.1775; 195.973; 11.1111; 300; 0; 51.5624; 1; 51.5903; 0
1; 42.3; 100; 13.98; 197.387; 51.5351; 51.5351; 58.6; 51.5351; 14.1112; 197.387; 11.1111; 300; 0; 51.5351; 1; 51.5624; 0
1; 42.4; 100; 13.92; 198.795; 51.5084; 51.5084; 58.6; 51.5084; 14.0475; 198.795; 11.1111; 300; 0; 51.5084; 1; 51.5351; 0
1; 42.5; 100; 13.86; 200.197; 51.4823; 51.4823; 58.6; 51.4823; 13.9819; 200.197; 11.1111; 300; 0; 51.4823; 1; 51.5084; 0
1; 42.6; 100; 13.79; 201.592; 51.4567; 51.4567; 58.6; 51.4567; 13.9181; 201.592; 11.1111; 300; 0; 51.4567; 1; 51.4823; 0
1; 42.7; 100; 13.73; 202.98; 51.4318; 51.4318; 58.6; 51.4318; 13.8572; 202.98; 11.1111; 300; 0; 51.4318; 1; 51.4567; 0
1; 42.8; 100; 13.67; 204.363; 51.4073; 51.4073; 58.6; 51.4073; 13.7931; 204.363; 11.1111; 300; 0; 51.4073; 1; 51.4318; 0
1; 42.9; 100; 13.61; 205.739; 51.3835; 51.3835; 58.6; 51.3835; 13.7295; 205.739; 11.1111; 300; 0; 51.3835; 1; 51.4073; 0
1; 43; 100; 13.55; 207.109; 51.3602; 51.3602; 58.6; 51.3602; 13.668; 207.109; 11.1111; 300; 0; 51.3602; 1; 51.3835; 0
1; 43.1; 100; 13.49; 208.473; 51.3374; 51.3374; 58.6; 51.3374; 13.6082; 208.473; 11.1111; 300; 0; 51.3374; 1; 51.3602; 0
1; 43.2; 100; 13.43; 209.831; 51.3152; 51.3152; 58.6; 51.3152; 13.5492; 209.831; 11.1111; 300; 0; 51.3152; 1; 51.3374; 0
1; 43.3; 100; 13.37; 211.183; 51.2936; 51.2936; 58.6; 51.2936; 13.4901; 211.183; 11.1111; 300; 0; 51.2936; 1; 51.3152; 0
1; 43.4; 100; 13.31; 212.529; 51.2724; 51.2724; 58.6; 51.2724; 13.4305; 212.529; 11.1111; 300; 0; 51.2724; 1; 51.2936; 0
1; 43.5; 100; 13.25; 213.869; 51.2518; 51.2518; 58.6; 51.2518; 13.3704; 213.869; 11.1111; 300; 0; 51.2518; 1; 51.2724; 0
1; 43.6; 100; 13.2; 215.203; 51.2318; 51.2318; 58.6; 51.2318; 13.3102; 215.203; 11.1111; 300; 0; 51.2318; 1; 51.2518; 0
1; 43.7; 100; 13.14; 216.531; 51.2122; 51.2122; 58.6; 51.2122; 13.25; 216.531; 11.1111; 300; 0; 51.2122; 1; 51.2318; 0
1; 43.8; 100; 13.08; 217.853; 51.1932; 51.1932; 58.6; 51.1932; 13.1949; 217.853; 11.1111; 300; 0; 51.1932; 1; 51.2122; 0
1; 43.9; 100; 13.03; 219.17; 51.1747; 51.1747; 58.6; 51.1747; 13.1399; 219.17; 11.1111; 300; 0; 51.1747; 1; 51.1932; 0
1; 44; 100; 12.97; 220.481; 51.1567; 51.1567; 58.6; 51.1567; 13.0825; 220.481; 11.1111; 300; 0; 51.1567; 1; 51.1747; 0
1; 44.1; 100; 12.92; 221.786; 51.1392; 51.1392; 58.6; 51.1392; 13.0275; 221.786; 11.1111; 300; 0; 51.1392; 1; 51.1567; 0
1; 44.2; 100; 12.86; 223.086; 51.1222; 51.1222; 58.6; 51.1222; 12.9713; 223.086; 11.1111; 300; 0; 51.1222; 1; 51.1392; 0
1; 44.3; 100; 12.81; 224.381; 51.1057; 51.1057; 58.6; 51.1057; 12.9175; 224.381; 11.1111; 300; 0; 51.1057; 1; 51.1222; 0
1; 44.4; 100; 12.76; 225.67; 51.0897; 51.0897; 58.6; 51.0897; 12.8619; 225.67; 11.1111; 300; 0; 51.0897; 1; 51.1057; 0
1; 44.5; 100; 12.71; 226.953; 51.0742; 51.0742; 58.6; 51.0742; 12.8081; 226.953; 11.1111; 300; 0; 51.0742; 1; 51.0897; 0
1; 44.6; 100; 12.66; 228.232; 51.0592; 51.0592; 58.6; 51.0592; 12.7572; 228.232; 11.1111; 300; 0; 51.0592; 1; 51.0742; 0
1; 44.7; 100; 12.61; 229.505; 51.0446; 51.0446; 58.6; 51.0446; 12.7081; 229.505; 11.1111; 300; 0; 51.0446; 1; 51.0592; 0
1; 44.8; 100; 12.56; 230.773; 51.0304; 51.0304; 58.6; 51.0304; 12.6595; 230.773; 11.1111; 300; 0; 51.0304; 1; 51.0446; 0
1; 44.9; 100; 12.51; 232.037; 51.0167; 51.0167; 58.6; 51.0167; 12.6105; 232.037; 11.1111; 300; 0; 51.0167; 1; 51.0304; 0
1; 45; 100; 12.47; 233.295; 51.0034; 51.0034; 58.6; 51.0034; 12.5607; 233.295; 11.1111; 300; 0; 51.0034; 1; 51.0167; 0
1; 45.1; 100; 12.42; 234.549; 50.9906; 50.9906; 58.6; 50.9906; 12.5105; 234.549; 11.1111; 300; 0; 50.9906; 1; 51.0034; 0
1; 45.2; 100; 12.37; 235.798; 50.9782; 50.9782; 58.6; 50.9782; 12.4651; 235.798; 11.1111; 300; 0; 50.9782; 1; 50.9906; 0
1; 45.3; 100; 12.33; 237.042; 50.9662; 50.9662; 58.6; 50.9662; 12.4199; 237.042; 11.1111; 300; 0; 50.9662; 1; 50.9782; 0
1; 45.4; 100; 12.28; 238.281; 50.9547; 50.9547; 58.6; 50.9547; 12.3723; 238.281; 11.1111; 300; 0; 50.9547; 1; 50.9662; 0
1; 45.5; 100; 12.24; 239.516; 50.9435; 50.9435; 58.6; 50.9435; 12.3274; 239.516; 11.1111; 300; 0; 50.9435; 1; 50.9547; 0
1; 45.6; 100; 12.19; 240.747; 50.9328; 50.9328; 58.6; 50.9328; 12.2812; 240.747; 11.1111; 300; 0; 50.9328; 1; 50.9435; 0
1; 45.7; 100; 12.15; 241.973; 50.9225; 50.9225; 58.6; 50.9225; 12.2375; 241.973; 11.1111; 300; 0; 50.9225; 1; 50.9328; 0
1; 45.8; 100; 12.11; 243.194; 50.9125; 50.9125; 58.6; 50.9125; 12.1919; 243.194; 11.1111; 300; 0; 50.9125; 1; 50.9225; 0
1; 45.9; 100; 12.07; 244.411; 50.903; 50.903; 58.6; 50.903; 12.1482; 244.411; 11.1111; 300; 0; 50.903; 1; 50.9125; 0
1; 46; 100; 12.03; 245.624; 50.8938; 50.8938; 58.6; 50.8938; 12.1072; 245.624; 11.1111; 300; 0; 50.8938; 1; 50.903; 0
1; 46.1; 100; 11.99; 246.833; 50.8851; 50.8851; 58.6; 50.8851; 12.0681; 246.833; 11.1111; 300; 0; 50.8851; 1; 50.8938; 0
1; 46.2; 100; 11.95; 248.038; 50.8766; 50.8766; 58.6; 50.8766; 12.0295; 248.038; 11.1111; 300; 0; 50.8766; 1; 50.8851; 0
1; 46.3; 100; 11.91; 249.239; 50.8685; 50.8685; 58.6; 50.8685; 11.9905; 249.239; 11.1111; 300; 0; 50.8685; 1; 50.8766; 0
1; 46.4; 100; 11.88; 250.436; 50.8608; 50.8608; 58.6; 50.8608; 11.9507; 250.436; 11.1111; 300; 0; 50.8608; 1; 50.8685; 0
1; 46.5; 100; 11.84; 251.629; 50.8534; 50.8534; 58.6; 50.8534; 11.9105; 251.629; 11.1111; 300; 0; 50.8534; 1; 50.8608; 0
1; 46.6; 100; 11.8; 252.818; 50.8464; 50.8464; 58.6; 50.8464; 11.8751; 252.818; 11.1111; 300; 0; 50.8464; 1; 50.8534; 0
1; 46.7; 100; 11.77; 254.004; 50.8397; 50.8397; 58.6; 50.8397; 11.8399; 254.004; 11.1111; 300; 0; 50.8397; 1; 50.8464; 0
1; 46.8; 100; 11.74; 255.186; 50.8333; 50.8333; 58.6; 50.8333; 11.8023; 255.186; 11.1111; 300; 0; 50.8333; 1; 50.8397; 0
1; 46.9; 100; 11.7; 256.364; 50.8272; 50.8272; 58.6; 50.8272; 11.7674; 256.364; 11.1111; 300; 0; 50.8272; 1; 50.8333; 0
1; 47; 100; 11.67; 257.54; 50.8214; 50.8214; 58.6; 50.8214; 11.7362; 257.54; 11.1111; 300; 0; 50.8214; 1; 50.8272; 0
1; 47.1; 100; 11.64; 258.711; 50.816; 50.816; 58.6; 50.816; 11.7025; 258.711; 11.1111; 300; 0; 50.816; 1; 50.8214; 0
1; 47.2; 100; 11.61; 259.88; 50.8108; 50.8108; 58.6; 50.8108; 11.6694; 259.88; 11.1111; 300; 0; 50.8108; 1; 50.816; 0
1; 47.3; 100; 11.58; 261.045; 50.8059; 50.8059; 58.6; 50.8059; 11.6382; 261.045; 11.1111; 300; 0; 50.8059; 1; 50.8108; 0
1; 47.4; 100; 11.55; 262.208; 50.8013; 50.8013; 58.6; 50.8013; 11.6084; 262.208; 11.1111; 300; 0; 50.8013; 1; 50.8059; 0
1; 47.5; 100; 11.52; 263.367; 50.797; 50.797; 58.6; 50.797; 11.5794; 263.367; 11.1111; 300; 0; 50.797; 1; 50.8013; 0
1; 47.6; 100; 11.5; 264.524; 50.7929; 50.7929; 58.6; 50.7929; 11.5501; 264.524; 11.1111; 300; 0; 50.7929; 1; 50.797; 0
1; 47.7; 100; 11.47; 265.677; 50.7891; 50.7891; 58.6; 50.7891; 11.5205; 265.677; 11.1111; 300; 0; 50.7891; 1; 50.7929; 0
1; 47.8; 100; 11.45; 266.828; 50.7855; 50.7855; 58.6; 50.7855; 11.4954; 266.828; 11.1111; 300; 0; 50.7855; 1; 50.7891; 0
1; 47.9; 100; 11.42; 267.976; 50.7821; 50.7821; 58.6; 50.7821; 11.4702; 267.976; 11.1111; 300; 0; 50.7821; 1; 50.7855; 0
1; 48; 100; 11.4; 269.122; 50.779; 50.779; 58.6; 50.779; 11.4475; 269.122; 11.1111; 300; 0; 50.779; 1; 50.7821; 0
1; 48.1; 100; 11.38; 270.266; 50.7761; 50.7761; 58.6; 50.7761; 11.4224; 270.266; 11.1111; 300; 0; 50.7761; 1; 50.779; 0
1; 48.2; 100; 11.36; 271.407; 50.7734; 50.7734; 58.6; 50.7734; 11.3987; 271.407; 11.1111; 300; 0; 50.7734; 1; 50.7761; 0
